userid,age,area
138483324,41y - 50y,APAC
139769742,19y - 25y,NCSA
253389413,16y - 18y,APAC
215833301,26y - 30y,NCSA
260132853,41y - 50y,EMEA
217917011,13y - 15y,APAC
77792512,26y - 30y,EMEA
285282740,16y - 18y,NCSA
147859903,31y - 40y,EMEA
210860489,<13y,EMEA
95761491,13y - 15y,EMEA
47506504,19y - 25y,NCSA
154527422,16y - 18y,EMEA
204829406,<13y,NCSA
190961031,26y - 30y,EMEA
170384573,19y - 25y,APAC
90541290,26y - 30y,NCSA
82174211,31y - 40y,NCSA
162179898,16y - 18y,NCSA
192436140,19y - 25y,EMEA
238466173,<13y,EMEA
298222970,31y - 40y,NCSA
303300985,13y - 15y,APAC
207406826,++50y,APAC
85547059,19y - 25y,APAC
260686668,<13y,APAC
96014467,16y - 18y,APAC
38055594,<13y,EMEA
215160630,26y - 30y,EMEA
218952383,41y - 50y,APAC
224943279,41y - 50y,EMEA
229179750,26y - 30y,EMEA
68049243,++50y,NCSA
115275499,31y - 40y,NCSA
168377116,13y - 15y,EMEA
181297952,41y - 50y,EMEA
216189719,31y - 40y,APAC
159777976,19y - 25y,NCSA
4325465,++50y,APAC
41934963,13y - 15y,APAC
257603009,++50y,EMEA
48028873,13y - 15y,NCSA
291907288,31y - 40y,NCSA
51905751,<13y,NCSA
57433226,41y - 50y,EMEA
161978121,26y - 30y,EMEA
95203343,26y - 30y,NCSA
222319850,13y - 15y,APAC
217368291,19y - 25y,EMEA
193494703,16y - 18y,NCSA
303024195,31y - 40y,EMEA
202598205,<13y,NCSA
161248480,<13y,APAC
215508170,26y - 30y,EMEA
131940023,16y - 18y,NCSA
297279953,41y - 50y,NCSA
252507011,41y - 50y,EMEA
189371538,26y - 30y,NCSA
172437595,41y - 50y,NCSA
95911580,31y - 40y,NCSA
130021142,16y - 18y,EMEA
175270022,13y - 15y,EMEA
126074325,41y - 50y,APAC
239235805,19y - 25y,APAC
93413084,16y - 18y,EMEA
189451813,16y - 18y,EMEA
91040629,26y - 30y,EMEA
64366280,26y - 30y,EMEA
136495026,++50y,NCSA
236596014,31y - 40y,APAC
200750585,31y - 40y,EMEA
41089194,13y - 15y,NCSA
24366790,41y - 50y,NCSA
98928829,19y - 25y,APAC
242094123,26y - 30y,APAC
89732768,++50y,NCSA
152302676,31y - 40y,EMEA
124556386,19y - 25y,EMEA
87907200,13y - 15y,NCSA
206807160,++50y,APAC
110489310,31y - 40y,EMEA
194097479,13y - 15y,APAC
241348923,++50y,EMEA
123732393,16y - 18y,EMEA
216025815,16y - 18y,EMEA
158159336,<13y,NCSA
228706143,16y - 18y,APAC
298263185,41y - 50y,APAC
30574622,16y - 18y,APAC
296917506,26y - 30y,APAC
174415183,<13y,NCSA
191810425,19y - 25y,EMEA
86332470,16y - 18y,NCSA
33479807,19y - 25y,NCSA
221695617,26y - 30y,EMEA
184032170,<13y,NCSA
54888069,16y - 18y,APAC
289524714,26y - 30y,EMEA
86978692,++50y,NCSA
181373107,19y - 25y,NCSA
193156880,13y - 15y,NCSA
15951451,31y - 40y,EMEA
64971477,16y - 18y,NCSA
222035871,++50y,APAC
107377573,19y - 25y,NCSA
171452409,16y - 18y,APAC
251164636,26y - 30y,EMEA
173051184,31y - 40y,EMEA
74811317,31y - 40y,APAC
50967861,31y - 40y,EMEA
156859477,13y - 15y,NCSA
298505728,41y - 50y,EMEA
62545742,26y - 30y,EMEA
204749083,31y - 40y,APAC
273817824,19y - 25y,APAC
294391279,13y - 15y,APAC
103373255,16y - 18y,EMEA
23492094,++50y,EMEA
201816765,++50y,EMEA
132180557,26y - 30y,APAC
195147702,++50y,APAC
200560312,16y - 18y,EMEA
39758678,26y - 30y,NCSA
7431946,16y - 18y,EMEA
200345112,13y - 15y,APAC
196594918,26y - 30y,APAC
274410276,31y - 40y,APAC
241230534,<13y,APAC
115037563,19y - 25y,NCSA
194842424,41y - 50y,APAC
236434806,19y - 25y,APAC
239611310,31y - 40y,NCSA
114972372,19y - 25y,APAC
21805245,19y - 25y,EMEA
281216836,41y - 50y,APAC
70970228,16y - 18y,EMEA
77279068,26y - 30y,NCSA
245350724,26y - 30y,APAC
111003429,19y - 25y,APAC
159946174,16y - 18y,EMEA
88770649,19y - 25y,APAC
269770460,26y - 30y,NCSA
216931933,31y - 40y,APAC
80164199,31y - 40y,NCSA
129796010,<13y,EMEA
249626280,26y - 30y,NCSA
307242646,19y - 25y,EMEA
306690580,++50y,EMEA
154105212,19y - 25y,NCSA
20643309,41y - 50y,EMEA
31887973,16y - 18y,NCSA
250378500,++50y,EMEA
215518655,41y - 50y,EMEA
199047757,41y - 50y,NCSA
198825628,++50y,APAC
235359505,41y - 50y,APAC
144276946,31y - 40y,APAC
195694153,31y - 40y,EMEA
255085221,26y - 30y,EMEA
93774169,++50y,EMEA
129825010,13y - 15y,EMEA
98278869,41y - 50y,APAC
69587339,31y - 40y,EMEA
234467038,++50y,APAC
193471217,<13y,APAC
95137775,16y - 18y,EMEA
191747590,++50y,APAC
163961414,<13y,NCSA
56333620,31y - 40y,NCSA
309626088,++50y,EMEA
186885794,<13y,NCSA
102322335,31y - 40y,EMEA
147251779,16y - 18y,EMEA
96204317,31y - 40y,EMEA
160922242,19y - 25y,NCSA
286445618,16y - 18y,EMEA
120639809,31y - 40y,NCSA
205532682,31y - 40y,APAC
151481334,41y - 50y,APAC
225787781,<13y,APAC
175720527,++50y,EMEA
196894502,++50y,NCSA
165020079,<13y,APAC
55143039,41y - 50y,NCSA
202600291,<13y,APAC
127977081,19y - 25y,EMEA
245064847,16y - 18y,APAC
70751853,19y - 25y,NCSA
202585832,31y - 40y,NCSA
178168238,13y - 15y,NCSA
7440594,19y - 25y,NCSA
131032344,19y - 25y,EMEA
237388314,++50y,NCSA
82792464,26y - 30y,APAC
138242360,19y - 25y,EMEA
259934396,31y - 40y,APAC
94356420,16y - 18y,APAC
214276866,16y - 18y,APAC
229345947,++50y,EMEA
228908339,13y - 15y,NCSA
206597662,++50y,APAC
77378306,16y - 18y,APAC
52942891,13y - 15y,APAC
170176187,26y - 30y,NCSA
199134746,26y - 30y,APAC
83219649,26y - 30y,NCSA
92393218,26y - 30y,APAC
54680190,16y - 18y,NCSA
85759872,++50y,EMEA
98625085,13y - 15y,APAC
59537590,31y - 40y,APAC
226734923,41y - 50y,APAC
72958745,13y - 15y,NCSA
75419274,26y - 30y,NCSA
103805799,13y - 15y,EMEA
114364553,16y - 18y,NCSA
163988065,26y - 30y,EMEA
171918937,26y - 30y,NCSA
202043465,13y - 15y,NCSA
112110682,41y - 50y,NCSA
281376430,31y - 40y,NCSA
174204642,16y - 18y,EMEA
154123088,31y - 40y,NCSA
298478157,41y - 50y,NCSA
29915651,++50y,APAC
103171339,19y - 25y,NCSA
296426951,26y - 30y,APAC
303090541,41y - 50y,APAC
293002110,13y - 15y,EMEA
70470505,41y - 50y,EMEA
14098833,<13y,NCSA
197765864,19y - 25y,EMEA
165523661,26y - 30y,APAC
56198811,26y - 30y,NCSA
237298602,16y - 18y,APAC
75011941,<13y,EMEA
115192877,16y - 18y,NCSA
218268835,++50y,EMEA
36188511,31y - 40y,EMEA
272181160,19y - 25y,NCSA
218292423,16y - 18y,NCSA
186450119,41y - 50y,EMEA
233648242,<13y,EMEA
205014771,19y - 25y,APAC
182412202,++50y,EMEA
95044091,13y - 15y,NCSA
70052469,++50y,EMEA
156156544,16y - 18y,NCSA
182621430,++50y,APAC
72488020,++50y,NCSA
253622624,26y - 30y,APAC
227861587,++50y,APAC
235209794,++50y,APAC
74161590,13y - 15y,NCSA
102838001,31y - 40y,NCSA
141246626,19y - 25y,EMEA
81054122,41y - 50y,APAC
232664241,<13y,EMEA
166242802,16y - 18y,NCSA
202140315,13y - 15y,NCSA
160469883,31y - 40y,EMEA
153774422,++50y,NCSA
161405419,19y - 25y,EMEA
66713604,41y - 50y,APAC
257491997,19y - 25y,APAC
86779448,++50y,NCSA
205343727,31y - 40y,NCSA
204703234,13y - 15y,NCSA
174896111,16y - 18y,APAC
282408930,19y - 25y,APAC
106147454,++50y,EMEA
101040836,16y - 18y,EMEA
126876615,<13y,EMEA
166858869,16y - 18y,APAC
279603258,31y - 40y,APAC
146326949,<13y,APAC
94086389,31y - 40y,NCSA
290895974,26y - 30y,APAC
295021107,41y - 50y,EMEA
143137329,26y - 30y,APAC
154617624,41y - 50y,NCSA
114132445,31y - 40y,NCSA
259829971,31y - 40y,EMEA
257702137,19y - 25y,NCSA
217709850,++50y,APAC
57974873,<13y,NCSA
242471645,<13y,NCSA
115813584,41y - 50y,EMEA
188226310,31y - 40y,EMEA
100478352,26y - 30y,NCSA
132875638,19y - 25y,EMEA
76916895,<13y,EMEA
301805182,<13y,EMEA
158469748,19y - 25y,EMEA
277798812,16y - 18y,EMEA
174103314,41y - 50y,NCSA
278609462,13y - 15y,APAC
129272742,13y - 15y,APAC
26430231,31y - 40y,APAC
233277671,26y - 30y,EMEA
103012052,19y - 25y,NCSA
147029458,19y - 25y,APAC
205823360,++50y,EMEA
34102593,16y - 18y,APAC
284064476,19y - 25y,APAC
254331853,41y - 50y,EMEA
252694471,++50y,EMEA
29926116,<13y,EMEA
284863484,<13y,NCSA
224197206,++50y,NCSA
28040133,26y - 30y,NCSA
293881991,16y - 18y,APAC
36439985,<13y,EMEA
152861732,19y - 25y,NCSA
28064589,19y - 25y,EMEA
267053376,19y - 25y,EMEA
113058136,13y - 15y,EMEA
71603645,26y - 30y,APAC
233865573,41y - 50y,EMEA
221257958,41y - 50y,NCSA
270169680,31y - 40y,APAC
176736380,19y - 25y,EMEA
98463542,13y - 15y,NCSA
206155181,41y - 50y,APAC
302916505,16y - 18y,APAC
95273667,31y - 40y,APAC
292936227,41y - 50y,NCSA
253209919,<13y,EMEA
180048039,13y - 15y,NCSA
18319108,19y - 25y,EMEA
62601134,26y - 30y,NCSA
128240584,16y - 18y,APAC
204541576,16y - 18y,APAC
84455820,16y - 18y,APAC
204813749,19y - 25y,EMEA
39663272,++50y,APAC
258834833,31y - 40y,APAC
286637360,13y - 15y,EMEA
249401703,++50y,EMEA
189858084,16y - 18y,APAC
199535718,31y - 40y,NCSA
216396749,26y - 30y,APAC
109475164,19y - 25y,NCSA
150396347,41y - 50y,APAC
263516648,16y - 18y,APAC
200933876,31y - 40y,APAC
176682744,16y - 18y,NCSA
32749624,++50y,NCSA
199850143,26y - 30y,EMEA
60424237,<13y,NCSA
27275017,++50y,NCSA
180622295,16y - 18y,APAC
210172601,19y - 25y,APAC
80905023,26y - 30y,EMEA
148576413,13y - 15y,EMEA
4986667,31y - 40y,EMEA
237789130,13y - 15y,EMEA
202017729,<13y,APAC
234770287,<13y,NCSA
56957512,41y - 50y,APAC
55906627,26y - 30y,NCSA
190945239,19y - 25y,EMEA
73187712,26y - 30y,EMEA
244139284,41y - 50y,EMEA
207590964,<13y,APAC
93644606,13y - 15y,NCSA
7507458,41y - 50y,NCSA
234108053,<13y,EMEA
71704418,13y - 15y,EMEA
295202708,41y - 50y,NCSA
236735185,26y - 30y,EMEA
236911498,<13y,APAC
236245395,<13y,APAC
129982462,31y - 40y,EMEA
163237086,26y - 30y,NCSA
158363887,++50y,NCSA
95586525,19y - 25y,EMEA
65394447,16y - 18y,APAC
115959445,16y - 18y,NCSA
225376053,++50y,NCSA
295708676,16y - 18y,EMEA
80117314,41y - 50y,EMEA
141873792,13y - 15y,APAC
140825164,16y - 18y,APAC
176539817,41y - 50y,APAC
257422299,++50y,NCSA
184480011,19y - 25y,APAC
228512803,<13y,NCSA
149689548,++50y,NCSA
182929175,16y - 18y,NCSA
225176638,19y - 25y,APAC
2382003,++50y,APAC
223324734,13y - 15y,APAC
303061131,41y - 50y,APAC
171911285,<13y,NCSA
82418411,31y - 40y,NCSA
120116659,++50y,EMEA
256452263,++50y,APAC
211357825,<13y,APAC
74347105,13y - 15y,NCSA
237455225,31y - 40y,NCSA
241645675,16y - 18y,EMEA
180448924,13y - 15y,APAC
32488724,++50y,APAC
128412180,31y - 40y,NCSA
243816387,13y - 15y,NCSA
118792304,31y - 40y,EMEA
39524248,41y - 50y,NCSA
174585005,<13y,NCSA
123546767,++50y,NCSA
30115594,<13y,APAC
8334557,41y - 50y,APAC
247219864,16y - 18y,EMEA
142414329,26y - 30y,NCSA
138259286,31y - 40y,NCSA
279203738,41y - 50y,APAC
226357303,<13y,NCSA
162654590,13y - 15y,EMEA
37827989,16y - 18y,EMEA
202160372,26y - 30y,APAC
288228282,26y - 30y,APAC
48080423,41y - 50y,APAC
275151488,26y - 30y,EMEA
74557142,19y - 25y,EMEA
24972502,19y - 25y,NCSA
9134079,26y - 30y,NCSA
240964291,41y - 50y,EMEA
302533082,19y - 25y,APAC
233595859,16y - 18y,NCSA
39795967,++50y,APAC
252200924,19y - 25y,APAC
186814006,19y - 25y,APAC
292158722,19y - 25y,APAC
249570072,<13y,EMEA
242866563,16y - 18y,EMEA
96674526,++50y,APAC
189125890,++50y,APAC
172195770,13y - 15y,NCSA
26090223,31y - 40y,APAC
102494404,16y - 18y,NCSA
208513774,16y - 18y,EMEA
195840346,19y - 25y,NCSA
289383568,41y - 50y,APAC
205029231,++50y,NCSA
241524841,++50y,APAC
286170278,++50y,EMEA
87734805,<13y,EMEA
34658438,19y - 25y,EMEA
138460230,41y - 50y,APAC
122847338,<13y,EMEA
242836440,31y - 40y,NCSA
104709012,31y - 40y,EMEA
178117765,16y - 18y,APAC
121255383,41y - 50y,NCSA
16821928,13y - 15y,EMEA
120143206,13y - 15y,APAC
118808320,41y - 50y,APAC
229312905,13y - 15y,NCSA
249480143,41y - 50y,EMEA
13565651,26y - 30y,EMEA
199693744,13y - 15y,EMEA
132800758,41y - 50y,NCSA
134967717,41y - 50y,NCSA
166811621,19y - 25y,EMEA
196437409,26y - 30y,APAC
296225264,++50y,APAC
28633466,++50y,NCSA
203871540,31y - 40y,APAC
154624403,41y - 50y,NCSA
216674215,26y - 30y,EMEA
119350525,++50y,APAC
238378861,41y - 50y,APAC
94778390,41y - 50y,APAC
118859786,31y - 40y,NCSA
161309693,41y - 50y,NCSA
165842250,41y - 50y,APAC
175612514,26y - 30y,NCSA
102949215,31y - 40y,APAC
204386604,31y - 40y,NCSA
136341868,31y - 40y,APAC
237036035,13y - 15y,NCSA
69946630,19y - 25y,APAC
92322563,<13y,EMEA
262474788,13y - 15y,NCSA
149081421,41y - 50y,NCSA
305835588,++50y,APAC
131995566,19y - 25y,NCSA
145078067,16y - 18y,APAC
65420540,19y - 25y,APAC
193428692,16y - 18y,APAC
196086652,<13y,EMEA
203746661,16y - 18y,APAC
226597231,19y - 25y,EMEA
200517250,26y - 30y,EMEA
117036229,++50y,APAC
35729292,16y - 18y,EMEA
22277642,26y - 30y,NCSA
158476996,++50y,EMEA
101690993,19y - 25y,EMEA
82020006,19y - 25y,EMEA
189429276,41y - 50y,APAC
218215123,41y - 50y,APAC
198741200,31y - 40y,EMEA
216211930,<13y,APAC
42127150,41y - 50y,NCSA
294250383,<13y,APAC
255076487,16y - 18y,NCSA
219780322,16y - 18y,APAC
236054259,41y - 50y,APAC
142494421,19y - 25y,NCSA
198071235,19y - 25y,EMEA
155838344,16y - 18y,NCSA
149832495,41y - 50y,APAC
103984034,31y - 40y,EMEA
280721592,13y - 15y,EMEA
201410301,41y - 50y,EMEA
136520135,31y - 40y,NCSA
97069030,16y - 18y,NCSA
249605317,++50y,EMEA
296139952,++50y,APAC
300035772,26y - 30y,APAC
177519904,31y - 40y,NCSA
106028574,19y - 25y,NCSA
260729536,26y - 30y,NCSA
308851352,++50y,EMEA
28031199,19y - 25y,NCSA
219554846,16y - 18y,NCSA
138655214,26y - 30y,EMEA
21075893,41y - 50y,EMEA
53898495,++50y,NCSA
240400609,16y - 18y,NCSA
242300881,13y - 15y,NCSA
219080305,16y - 18y,NCSA
64392327,13y - 15y,APAC
175423011,<13y,APAC
77830706,26y - 30y,NCSA
209016933,13y - 15y,APAC
200039228,26y - 30y,APAC
292196792,++50y,NCSA
268935456,13y - 15y,NCSA
14758912,26y - 30y,NCSA
249495968,16y - 18y,EMEA
187692242,41y - 50y,NCSA
44021324,41y - 50y,APAC
197279094,19y - 25y,EMEA
93578126,16y - 18y,NCSA
282923824,++50y,NCSA
134839311,13y - 15y,APAC
198314976,26y - 30y,NCSA
169964396,19y - 25y,EMEA
285545510,16y - 18y,EMEA
89229462,41y - 50y,EMEA
131876863,16y - 18y,EMEA
305912574,16y - 18y,EMEA
155471453,31y - 40y,APAC
35009482,41y - 50y,APAC
136135322,31y - 40y,EMEA
230213922,26y - 30y,APAC
8542204,26y - 30y,APAC
66006698,++50y,EMEA
300620379,19y - 25y,NCSA
88715858,26y - 30y,NCSA
138080934,26y - 30y,NCSA
203422894,41y - 50y,EMEA
194670621,++50y,EMEA
188684344,13y - 15y,APAC
253424499,++50y,APAC
81585721,++50y,EMEA
72588600,41y - 50y,EMEA
281579960,26y - 30y,EMEA
144144570,16y - 18y,EMEA
33261284,26y - 30y,APAC
205636324,31y - 40y,EMEA
75231491,26y - 30y,APAC
167752146,<13y,EMEA
120141290,++50y,NCSA
84395245,19y - 25y,APAC
133355027,26y - 30y,EMEA
234555589,26y - 30y,EMEA
135329995,26y - 30y,NCSA
111795034,13y - 15y,APAC
86733992,16y - 18y,EMEA
278209338,16y - 18y,NCSA
150720815,31y - 40y,EMEA
194071007,26y - 30y,NCSA
51951401,13y - 15y,EMEA
210725110,++50y,APAC
298857855,<13y,APAC
301432974,41y - 50y,NCSA
26101823,19y - 25y,EMEA
11200326,++50y,EMEA
175430751,19y - 25y,EMEA
234758647,++50y,APAC
76420334,26y - 30y,EMEA
159741914,31y - 40y,EMEA
11408688,31y - 40y,EMEA
190754099,31y - 40y,EMEA
162446312,++50y,APAC
94272610,31y - 40y,NCSA
121727972,19y - 25y,NCSA
69009454,19y - 25y,APAC
225851590,31y - 40y,EMEA
9439949,16y - 18y,EMEA
220887518,41y - 50y,EMEA
301110007,41y - 50y,APAC
292976473,19y - 25y,NCSA
45422636,19y - 25y,APAC
198107221,41y - 50y,EMEA
145670348,41y - 50y,EMEA
67492611,19y - 25y,EMEA
293378273,++50y,NCSA
266836892,++50y,APAC
120698121,13y - 15y,NCSA
290334662,16y - 18y,NCSA
105590063,26y - 30y,EMEA
112694811,41y - 50y,APAC
121150146,<13y,APAC
197363488,41y - 50y,APAC
199603191,26y - 30y,NCSA
228320359,31y - 40y,EMEA
157058673,++50y,APAC
133439311,13y - 15y,NCSA
308452993,<13y,APAC
201737586,31y - 40y,NCSA
176890431,31y - 40y,NCSA
175849081,26y - 30y,NCSA
212041058,13y - 15y,NCSA
43360645,16y - 18y,EMEA
142650116,26y - 30y,NCSA
286761300,13y - 15y,EMEA
214877109,31y - 40y,APAC
239779234,31y - 40y,NCSA
299905842,26y - 30y,APAC
112784971,19y - 25y,EMEA
30425578,<13y,APAC
309404240,19y - 25y,APAC
229334262,26y - 30y,APAC
263735764,31y - 40y,EMEA
199047397,26y - 30y,NCSA
170329549,26y - 30y,EMEA
160139917,16y - 18y,APAC
148761419,13y - 15y,EMEA
211544205,++50y,NCSA
45974860,31y - 40y,APAC
215917975,16y - 18y,EMEA
277768228,41y - 50y,EMEA
199121928,13y - 15y,APAC
185078775,++50y,EMEA
95542056,19y - 25y,NCSA
243536793,<13y,EMEA
115821787,26y - 30y,NCSA
14417857,19y - 25y,EMEA
160844169,13y - 15y,EMEA
83198547,31y - 40y,APAC
162024985,16y - 18y,NCSA
150623264,16y - 18y,APAC
240820377,41y - 50y,NCSA
294888042,19y - 25y,NCSA
135545063,19y - 25y,APAC
80386506,16y - 18y,EMEA
143177422,26y - 30y,APAC
289075484,13y - 15y,APAC
82212295,16y - 18y,NCSA
144736928,13y - 15y,APAC
111044780,++50y,EMEA
271013192,26y - 30y,NCSA
239306186,<13y,NCSA
296254406,19y - 25y,NCSA
108727716,16y - 18y,APAC
141027992,16y - 18y,APAC
156669447,++50y,NCSA
207647609,<13y,EMEA
52438281,<13y,NCSA
66950079,19y - 25y,NCSA
38100517,<13y,EMEA
53181165,26y - 30y,EMEA
154137401,++50y,NCSA
92788681,26y - 30y,APAC
259402641,41y - 50y,APAC
297340487,41y - 50y,APAC
59383825,26y - 30y,APAC
56830362,19y - 25y,EMEA
206904972,<13y,NCSA
83572990,19y - 25y,APAC
298173249,31y - 40y,APAC
239296422,++50y,EMEA
85366890,41y - 50y,APAC
142971534,++50y,EMEA
210419195,26y - 30y,NCSA
182422786,19y - 25y,APAC
190608205,13y - 15y,APAC
181523551,31y - 40y,NCSA
211315837,41y - 50y,NCSA
105736077,++50y,EMEA
163027169,16y - 18y,NCSA
244069576,13y - 15y,NCSA
105877396,19y - 25y,APAC
171527460,19y - 25y,EMEA
212302055,19y - 25y,NCSA
163140792,19y - 25y,APAC
98649241,13y - 15y,EMEA
185914106,16y - 18y,EMEA
302642693,<13y,NCSA
204793925,13y - 15y,APAC
296439514,16y - 18y,APAC
216317211,41y - 50y,NCSA
161140815,41y - 50y,APAC
287812798,41y - 50y,EMEA
162319690,13y - 15y,EMEA
254331891,16y - 18y,NCSA
171541210,19y - 25y,NCSA
295832595,41y - 50y,EMEA
604988,31y - 40y,EMEA
156742049,31y - 40y,APAC
127850470,41y - 50y,APAC
39082468,<13y,EMEA
80779496,16y - 18y,NCSA
305697665,41y - 50y,EMEA
212875606,<13y,NCSA
284439080,16y - 18y,NCSA
84610577,16y - 18y,EMEA
43189361,19y - 25y,EMEA
138129129,13y - 15y,NCSA
68372559,16y - 18y,EMEA
31733654,<13y,NCSA
158495272,16y - 18y,NCSA
254715417,31y - 40y,EMEA
199693353,31y - 40y,EMEA
144202828,<13y,APAC
240508393,41y - 50y,APAC
24011187,31y - 40y,NCSA
97634356,19y - 25y,NCSA
169258848,31y - 40y,NCSA
243664576,26y - 30y,EMEA
73094226,<13y,NCSA
146449077,<13y,APAC
46800342,41y - 50y,EMEA
163801892,19y - 25y,APAC
235037893,26y - 30y,APAC
252540851,41y - 50y,NCSA
105261470,<13y,EMEA
257891885,41y - 50y,EMEA
24469287,++50y,EMEA
157138238,<13y,APAC
107285166,16y - 18y,APAC
255706163,31y - 40y,NCSA
249607464,19y - 25y,NCSA
301776008,31y - 40y,EMEA
55112407,19y - 25y,NCSA
299950927,41y - 50y,NCSA
63391345,31y - 40y,EMEA
294667556,26y - 30y,APAC
91405713,<13y,NCSA
67791342,26y - 30y,APAC
124221152,++50y,APAC
182491331,31y - 40y,EMEA
231009125,++50y,EMEA
32939936,16y - 18y,APAC
165565786,16y - 18y,NCSA
213858385,16y - 18y,EMEA
188321266,31y - 40y,APAC
43186470,41y - 50y,EMEA
115287826,41y - 50y,APAC
192976811,19y - 25y,EMEA
72207742,16y - 18y,EMEA
134615317,26y - 30y,EMEA
187462362,31y - 40y,APAC
204748975,26y - 30y,APAC
119368216,19y - 25y,APAC
243429504,26y - 30y,APAC
39622853,<13y,APAC
158899877,41y - 50y,EMEA
106806146,19y - 25y,NCSA
308220794,++50y,EMEA
78996406,31y - 40y,NCSA
171280641,++50y,NCSA
122328547,26y - 30y,NCSA
244266460,13y - 15y,NCSA
164259079,++50y,EMEA
168375605,26y - 30y,EMEA
159152280,16y - 18y,NCSA
159086542,41y - 50y,NCSA
89867101,31y - 40y,APAC
299965727,41y - 50y,APAC
169308850,26y - 30y,NCSA
201945992,19y - 25y,NCSA
212466515,13y - 15y,EMEA
214606702,26y - 30y,APAC
85045079,19y - 25y,EMEA
155069128,41y - 50y,APAC
284490460,13y - 15y,APAC
196960100,13y - 15y,NCSA
207022512,31y - 40y,APAC
116617462,13y - 15y,NCSA
233269570,26y - 30y,NCSA
115325355,26y - 30y,APAC
229612766,19y - 25y,NCSA
11403772,<13y,NCSA
227863185,16y - 18y,APAC
139433517,<13y,NCSA
254814380,++50y,EMEA
82695118,19y - 25y,NCSA
195322037,<13y,APAC
50744279,13y - 15y,NCSA
186673066,++50y,NCSA
178274653,<13y,APAC
294130030,41y - 50y,EMEA
240312742,<13y,NCSA
244855763,++50y,APAC
66078954,16y - 18y,APAC
184807923,19y - 25y,NCSA
188491294,41y - 50y,EMEA
225289523,<13y,EMEA
159867966,16y - 18y,EMEA
130440628,31y - 40y,APAC
82046939,++50y,EMEA
112459307,<13y,NCSA
258774423,++50y,EMEA
111754806,13y - 15y,APAC
145927933,<13y,EMEA
139149185,19y - 25y,APAC
107131506,26y - 30y,APAC
189818681,13y - 15y,APAC
20683035,<13y,APAC
161637382,41y - 50y,EMEA
86355338,++50y,EMEA
158944454,26y - 30y,NCSA
133609786,++50y,APAC
65872385,++50y,APAC
38968408,31y - 40y,NCSA
27171538,13y - 15y,NCSA
293551083,19y - 25y,APAC
240405101,26y - 30y,EMEA
229111581,13y - 15y,APAC
92314533,26y - 30y,APAC
185849750,41y - 50y,EMEA
145722517,31y - 40y,EMEA
197157593,41y - 50y,EMEA
107383658,19y - 25y,NCSA
202465494,++50y,EMEA
237156166,<13y,NCSA
132057825,19y - 25y,EMEA
202625117,++50y,EMEA
47453568,13y - 15y,EMEA
168839130,41y - 50y,APAC
300538511,19y - 25y,EMEA
138349389,16y - 18y,EMEA
192798536,19y - 25y,APAC
103966604,41y - 50y,APAC
287948400,++50y,EMEA
26753925,19y - 25y,NCSA
12130111,<13y,APAC
200083714,31y - 40y,EMEA
186193491,26y - 30y,APAC
94819329,31y - 40y,APAC
199948316,26y - 30y,EMEA
216939765,++50y,APAC
23096237,26y - 30y,APAC
296557510,41y - 50y,EMEA
82728085,41y - 50y,NCSA
15305418,++50y,EMEA
215786295,41y - 50y,NCSA
119170251,++50y,NCSA
130303679,16y - 18y,EMEA
241564427,<13y,NCSA
237704094,19y - 25y,APAC
146427029,++50y,EMEA
201769914,19y - 25y,APAC
254320799,16y - 18y,EMEA
177146016,19y - 25y,NCSA
192443246,++50y,NCSA
304435173,26y - 30y,NCSA
133729675,41y - 50y,NCSA
35330593,<13y,NCSA
144824885,19y - 25y,EMEA
82448039,41y - 50y,EMEA
99077905,++50y,EMEA
130146848,19y - 25y,NCSA
184161063,<13y,APAC
249096057,19y - 25y,EMEA
305093062,16y - 18y,EMEA
34618463,16y - 18y,NCSA
221622562,13y - 15y,EMEA
252159775,19y - 25y,APAC
304032401,++50y,EMEA
101395260,++50y,EMEA
103093060,19y - 25y,NCSA
120970326,<13y,EMEA
194966014,16y - 18y,EMEA
180283418,31y - 40y,APAC
244441983,<13y,APAC
81104015,16y - 18y,EMEA
91125135,16y - 18y,APAC
150039339,26y - 30y,EMEA
302054444,++50y,EMEA
90884508,++50y,NCSA
243141191,41y - 50y,EMEA
233847882,++50y,EMEA
150386429,41y - 50y,EMEA
139049885,19y - 25y,APAC
112919409,++50y,EMEA
182988804,41y - 50y,APAC
10385370,19y - 25y,APAC
202836907,41y - 50y,EMEA
244908996,++50y,NCSA
301117259,<13y,APAC
28424408,26y - 30y,EMEA
244376049,13y - 15y,EMEA
217756269,19y - 25y,EMEA
191477470,26y - 30y,NCSA
217580279,41y - 50y,APAC
238013546,++50y,APAC
221042905,13y - 15y,APAC
17947811,19y - 25y,APAC
201678836,19y - 25y,NCSA
71760673,<13y,APAC
192204940,31y - 40y,NCSA
197642964,13y - 15y,EMEA
273901604,<13y,NCSA
142001485,19y - 25y,EMEA
211267410,++50y,NCSA
33300480,++50y,EMEA
191592097,41y - 50y,NCSA
88344296,++50y,EMEA
223124802,41y - 50y,EMEA
298215805,26y - 30y,EMEA
214252753,26y - 30y,EMEA
116325720,13y - 15y,NCSA
86635197,26y - 30y,EMEA
9128105,16y - 18y,NCSA
282638848,41y - 50y,EMEA
124763074,41y - 50y,EMEA
118442089,41y - 50y,EMEA
224777419,<13y,EMEA
253832736,31y - 40y,APAC
